,date,platform,post_type,likes,shares,comments,views,engagment,quarter
1026,2023-02-04,Twitter,text,672.0,406.0,105.0,8904.0,1183.0,1
1027,2023-06-17,Instagram,video,1179.0,108.0,365.0,5487.0,1652.0,2
1028,2023-03-31,Facebook,text,1626.0,561.0,422.0,7698.0,2609.0,1
1029,2022-11-02,Instagram,text,1394.0,688.0,383.0,6236.0,2465.0,4
1030,2023-03-07,Twitter,image,1900.0,763.0,200.0,5648.0,2863.0,1
1031,2022-11-20,Facebook,image,1062.0,799.0,337.0,6440.0,2198.0,4
1032,2023-05-19,Instagram,video,1027.0,564.0,306.0,6580.0,1897.0,2
1033,2023-05-10,Twitter,text,1020.0,468.0,352.0,5359.0,1840.0,2
1034,2023-08-05,Twitter,text,1606.0,628.0,302.0,5260.0,2536.0,3
1035,2023-09-23,Instagram,image,980.0,890.0,252.0,4104.0,2122.0,3
1036,2023-02-19,Facebook,video,1546.0,827.0,205.0,9057.0,2578.0,1
1037,2023-08-08,Facebook,video,922.0,244.0,371.0,4333.0,1537.0,3
1038,2022-10-16,Twitter,image,656.0,243.0,486.0,6251.0,1385.0,4
1039,2023-04-19,Twitter,text,1543.0,357.0,470.0,5765.0,2370.0,2
1040,2023-06-17,Twitter,image,2006.0,715.0,331.0,8176.0,3052.0,2
1041,2022-12-15,Instagram,video,1371.0,125.0,235.0,7774.0,1731.0,4
1042,2023-01-03,Instagram,text,2160.0,886.0,382.0,6316.0,3428.0,1
1043,2023-07-30,Twitter,image,1908.0,853.0,401.0,6841.0,3162.0,3
1044,2022-12-18,Instagram,video,2168.0,819.0,167.0,8180.0,3154.0,4
1045,2023-01-19,Instagram,video,1471.0,292.0,147.0,9536.0,1910.0,1
1046,2023-03-02,Instagram,image,1059.0,507.0,434.0,4437.0,2000.0,1
1047,2022-12-16,Twitter,image,955.0,675.0,330.0,5736.0,1960.0,4
1048,2023-05-11,Facebook,text,1922.0,288.0,496.0,5683.0,2706.0,2
1049,2023-02-07,Twitter,video,1324.0,530.0,257.0,9031.0,2111.0,1
1050,2023-06-06,Twitter,text,1078.0,203.0,169.0,6312.0,1450.0,2
1051,2023-02-02,Facebook,image,1918.0,447.0,451.0,9848.0,2816.0,1
1052,2023-05-24,Instagram,video,960.0,497.2866465863454,486.0,6927.0,1943.2866465863453,2
1053,2023-03-30,Twitter,video,870.0,618.0,281.0,4560.0,1769.0,1
1054,2023-04-14,Instagram,video,1911.0,426.0,252.0,4858.0,2589.0,2
1055,2023-06-20,Twitter,image,1511.0,393.0,392.0,8702.0,2296.0,2
1056,2023-05-08,Facebook,video,815.0,410.0,253.0,9963.0,1478.0,2
1057,2023-05-05,Instagram,image,1376.0,318.0,425.0,8288.0,2119.0,2
1058,2023-01-10,Twitter,text,1985.0,561.0,351.0,6752.0,2897.0,1
1059,2023-09-18,Twitter,video,1450.0,243.0,432.0,6142.0,2125.0,3
1060,2023-01-31,Twitter,video,1838.0,377.0,321.0,6890.0,2536.0,1
1061,2023-06-05,Instagram,video,595.0,667.0,246.0,6474.0,1508.0,2
1062,2023-01-17,Facebook,text,1132.0,136.0,497.0,9185.0,1765.0,1
1063,2023-05-21,Facebook,text,778.0,843.0,235.0,9335.0,1856.0,2
1064,2023-02-23,Facebook,video,1001.0,719.0,398.0,4177.0,2118.0,1
1065,2023-06-21,Instagram,image,1866.0,209.0,351.0,5168.0,2426.0,2
1066,2022-11-07,Twitter,image,1351.0,771.0,363.0,6608.0,2485.0,4
1067,2022-10-31,Instagram,video,485.0,663.0,236.0,9927.0,1384.0,4
1068,2022-11-22,Facebook,video,1825.0,186.0,252.0,6460.0,2263.0,4
1069,2023-07-30,Twitter,video,1097.0,818.0,249.0,7922.0,2164.0,3
1070,2023-08-18,Facebook,image,936.0,120.0,164.0,9093.0,1220.0,3
1071,2023-04-27,Instagram,image,781.0,610.0,390.0,5298.0,1781.0,2
1072,2023-01-19,Facebook,video,977.0,325.0,310.0,8695.0,1612.0,1
1073,2023-01-07,Twitter,image,892.0,880.0,215.0,4955.0,1987.0,1
1074,2023-04-26,Instagram,image,1930.0,626.0,118.0,7184.0,2674.0,2
1075,2023-03-24,Instagram,video,709.0,498.0,360.0,6352.0,1567.0,1
1076,2023-10-10,Twitter,image,531.0,550.0,352.0,7490.0,1433.0,4
1077,2022-11-19,Facebook,video,988.0,662.0,110.0,8296.0,1760.0,4
1078,2022-12-07,Twitter,text,1662.0,229.0,453.0,9523.0,2344.0,4
1079,2022-11-15,Instagram,video,2095.0,306.0,111.0,7716.0,2512.0,4
1080,2023-08-05,Instagram,image,669.0,592.0,219.0,9822.0,1480.0,3
1081,2023-10-03,Instagram,image,2091.0,404.0,153.0,5549.0,2648.0,4
1082,2023-02-15,Instagram,image,1567.0,875.0,459.0,4768.0,2901.0,1
1083,2022-11-28,Twitter,text,1811.0,233.0,225.0,9796.0,2269.0,4
1084,2022-12-23,Instagram,text,606.0,810.0,118.0,8113.0,1534.0,4
1085,2023-02-16,Facebook,image,1558.0,871.0,377.0,9703.0,2806.0,1
1086,2023-09-11,Instagram,text,1333.0,768.0,475.0,8652.0,2576.0,3
1087,2023-04-03,Instagram,text,817.0,769.0,395.0,7830.0,1981.0,2
1088,2023-10-03,Instagram,text,2029.0,871.0,426.0,5718.0,3326.0,4
1089,2022-11-24,Facebook,video,1734.0,706.0,106.0,7745.0,2546.0,4
1090,2023-03-23,Facebook,image,691.0,253.0,287.0,5031.0,1231.0,1
1091,2023-03-19,Instagram,video,636.0,824.0,452.0,5140.0,1912.0,1
1092,2023-07-15,Instagram,text,1915.0,688.0,138.0,6845.0,2741.0,3
1093,2022-11-09,Facebook,video,1168.0,708.0,488.0,9645.0,2364.0,4
1094,2023-05-22,Instagram,video,1803.0,676.0,115.0,7355.0,2594.0,2
1095,2023-03-24,Twitter,video,867.0,202.0,438.0,9326.0,1507.0,1
1096,2022-10-27,Instagram,image,583.0,249.0,461.0,9463.0,1293.0,4
1097,2023-08-05,Twitter,text,2178.0,497.2866465863454,490.0,5000.0,3165.2866465863453,3
1098,2023-08-12,Instagram,image,1737.0,357.0,451.0,4467.0,2545.0,3
1099,2023-07-19,Twitter,video,2189.0,720.0,233.0,6904.0,3142.0,3
1100,2022-12-20,Instagram,video,683.0,370.0,355.0,9125.0,1408.0,4
1101,2023-01-31,Facebook,image,424.0,558.0,342.0,4642.0,1324.0,1
1102,2023-04-11,Facebook,text,1130.0,448.0,229.0,7445.0,1807.0,2
1103,2022-12-03,Instagram,video,1096.0,577.0,107.0,6354.0,1780.0,4
1104,2022-11-10,Instagram,video,1638.0,842.0,212.0,8164.0,2692.0,4
1105,2023-03-03,Twitter,image,1445.0,142.0,469.0,4676.0,2056.0,1
1106,2023-05-10,Facebook,image,511.0,511.0,325.0,8185.0,1347.0,2
1107,2022-10-26,Instagram,video,1465.0,372.0,154.0,4446.0,1991.0,4
1108,2023-04-04,Instagram,video,1250.0,679.0,339.0,4786.0,2268.0,2
1109,2023-09-20,Instagram,image,707.0,845.0,314.0,7833.0,1866.0,3
1110,2022-10-19,Twitter,text,1197.0,850.0,155.0,8959.0,2202.0,4
1111,2023-09-21,Facebook,text,931.0,878.0,320.0,7451.0,2129.0,3
1112,2022-12-17,Instagram,video,519.0,848.0,298.0,9110.0,1665.0,4
1113,2023-08-14,Facebook,image,1035.0,678.0,459.0,9144.0,2172.0,3
1114,2023-07-27,Instagram,image,1109.0,235.0,234.0,5082.0,1578.0,3
1115,2022-10-28,Instagram,image,1620.0,220.0,487.0,4973.0,2327.0,4
1116,2023-04-02,Twitter,image,954.0,576.0,426.0,5744.0,1956.0,2
1117,2023-05-04,Twitter,video,1267.0,155.0,269.0,6599.0,1691.0,2
1118,2022-12-20,Facebook,text,909.0,630.0,226.0,4484.0,1765.0,4
1119,2023-10-02,Instagram,text,1201.0,359.0,248.0,8667.0,1808.0,4
1120,2023-08-09,Twitter,image,1953.0,357.0,181.0,7045.0,2491.0,3
1121,2023-07-08,Twitter,video,2134.0,234.0,474.0,9323.0,2842.0,3
1122,2023-03-12,Twitter,video,542.0,831.0,168.0,8912.0,1541.0,1
1123,2023-06-07,Twitter,video,1951.0,300.0,437.0,4909.0,2688.0,2
1124,2023-06-18,Twitter,image,1435.0,819.0,336.0,7818.0,2590.0,2
1125,2023-02-12,Instagram,video,1396.0,876.0,356.0,8168.0,2628.0,1
1126,2023-03-05,Instagram,image,810.0,759.0,236.0,4931.0,1805.0,1
1127,2023-03-15,Instagram,text,610.0,502.0,234.0,5906.0,1346.0,1
1128,2023-05-15,Facebook,image,1491.0,632.0,420.0,4649.0,2543.0,2
1129,2023-01-14,Facebook,video,558.0,179.0,176.0,6453.0,913.0,1
1130,2023-01-27,Facebook,text,1627.0,541.0,484.0,6911.0,2652.0,1
1131,2023-01-13,Facebook,image,686.0,785.0,135.0,6782.0,1606.0,1
1132,2023-05-06,Twitter,text,1829.0,154.0,410.0,9416.0,2393.0,2
1133,2023-02-16,Facebook,image,1130.0,218.0,372.0,9512.0,1720.0,1
1134,2023-01-12,Instagram,image,577.0,636.0,477.0,6012.0,1690.0,1
1135,2023-03-07,Facebook,text,499.0,783.0,343.0,9155.0,1625.0,1
1136,2023-02-12,Twitter,image,564.0,388.0,462.0,5589.0,1414.0,1
1137,2023-08-05,Twitter,text,1289.0,778.0,315.0,5517.0,2382.0,3
1138,2023-10-04,Facebook,text,1920.0,174.0,331.0,9553.0,2425.0,4
1139,2023-07-06,Facebook,text,1513.0,196.0,364.0,6488.0,2073.0,3
1140,2023-05-01,Instagram,text,1484.0,810.0,157.0,4443.0,2451.0,2
1141,2022-11-27,Facebook,text,2155.0,128.0,148.0,7065.0,2431.0,4
1142,2023-05-18,Facebook,image,1867.0,825.0,174.0,5527.0,2866.0,2
1143,2023-06-29,Twitter,video,1193.0,375.0,181.0,5543.0,1749.0,2
1144,2023-05-28,Twitter,image,2019.0,468.0,316.0,4861.0,2803.0,2
1145,2023-01-28,Twitter,image,1379.0,271.0,299.0,5552.0,1949.0,1
1146,2022-12-05,Twitter,text,801.0,782.0,114.0,5396.0,1697.0,4
1147,2023-03-13,Twitter,image,410.0,339.0,215.0,8224.0,964.0,1
1148,2023-03-03,Facebook,text,788.0,144.0,242.0,5720.0,1174.0,1
1149,2023-04-27,Instagram,video,1941.0,138.0,329.0,4361.0,2408.0,2
1150,2022-12-10,Instagram,image,1306.0,349.0,113.0,8678.0,1768.0,4
1151,2023-01-23,Twitter,text,1652.0,270.0,203.0,5609.0,2125.0,1
1152,2023-01-25,Facebook,image,1014.0,359.0,441.0,4815.0,1814.0,1
1153,2023-03-12,NonExistingPlatform,text,407.0,341.0,333.0,5240.0,1081.0,1
1154,2023-04-18,Instagram,video,1885.0,221.0,334.0,7350.0,2440.0,2
1155,2023-09-18,Instagram,text,1965.0,259.0,197.0,8233.0,2421.0,3
1156,2023-05-27,Facebook,video,1146.0,872.0,191.0,6092.0,2209.0,2
1157,2023-10-08,Instagram,image,1332.0,643.0,149.0,5341.0,2124.0,4
1158,2022-10-17,Facebook,video,600.0,551.0,136.0,7682.0,1287.0,4
1159,2023-09-23,Instagram,video,1482.0,493.0,387.0,8329.0,2362.0,3
1160,2023-04-29,Instagram,image,1759.0,577.0,391.0,4916.0,2727.0,2
1161,2022-11-08,Instagram,image,1871.0,663.0,278.0,9288.0,2812.0,4
1162,2022-11-17,Instagram,text,1292.0,751.0,201.0,6506.0,2244.0,4
1163,2022-11-14,Instagram,image,2112.0,374.0,316.0,5929.0,2802.0,4
1164,2023-07-14,Twitter,image,592.0,564.0,204.0,9191.0,1360.0,3
1165,2023-01-29,Twitter,video,828.0,126.0,375.0,9090.0,1329.0,1
1166,2022-12-08,Facebook,image,640.0,308.0,373.0,9170.0,1321.0,4
1167,2022-12-08,Facebook,video,618.0,865.0,436.0,8206.0,1919.0,4
1168,2023-08-01,Instagram,video,1622.0,614.0,335.0,7367.0,2571.0,3
1169,2023-06-20,Facebook,image,543.0,332.0,246.0,4645.0,1121.0,2
1170,2023-02-28,Twitter,video,1184.0,571.0,121.0,7892.0,1876.0,1
1171,2023-03-02,Facebook,text,1514.0,552.0,288.0,4183.0,2354.0,1
1172,2023-10-05,Facebook,image,626.0,239.0,393.0,4480.0,1258.0,4
1173,2023-07-30,Facebook,video,1000.0,438.0,416.0,9346.0,1854.0,3
1174,2022-11-20,Twitter,video,1722.0,356.0,245.0,9310.0,2323.0,4
1175,2023-08-11,Twitter,image,2187.0,551.0,102.0,4134.0,2840.0,3
1176,2023-04-15,Twitter,text,1041.0,656.0,222.0,5195.0,1919.0,2
1177,2022-11-16,Facebook,image,961.0,262.0,350.0,7459.0,1573.0,4
1178,2023-01-07,Instagram,image,1749.0,653.0,259.0,4388.0,2661.0,1
1179,2023-10-10,Twitter,text,594.0,671.0,130.0,8075.0,1395.0,4
1180,2023-03-08,Facebook,text,458.0,627.0,209.0,4284.0,1294.0,1
1181,2023-03-01,Twitter,video,2179.0,412.0,218.0,9145.0,2809.0,1
1182,2023-02-20,Twitter,video,1274.0,583.0,455.0,9624.0,2312.0,1
1183,2023-01-15,Facebook,text,1500.0,510.0,358.0,5540.0,2368.0,1
1184,2023-10-13,Instagram,video,480.0,494.0,320.0,8670.0,1294.0,4
1185,2023-04-13,Facebook,text,1448.0,539.0,251.0,8475.0,2238.0,2
1186,2022-10-22,Facebook,text,953.0,853.0,377.0,4887.0,2183.0,4
1187,2023-04-22,Twitter,video,492.0,459.0,157.0,7761.0,1108.0,2
1188,2023-09-15,Instagram,image,746.0,824.0,235.0,6198.0,1805.0,3
1189,2023-01-18,Twitter,text,429.0,801.0,331.0,8081.0,1561.0,1
1190,2022-10-22,Twitter,text,1312.0,590.0,165.0,9324.0,2067.0,4
1191,2023-05-07,Facebook,image,1972.0,497.0,460.0,5675.0,2929.0,2
1192,2023-09-26,Twitter,video,631.0,417.0,330.0,5768.0,1378.0,3
1193,2023-03-04,Facebook,image,759.0,670.0,406.0,7905.0,1835.0,1
1194,2022-12-03,Twitter,text,1385.0,579.0,134.0,7552.0,2098.0,4
1195,2022-12-31,Facebook,image,1580.0,150.0,232.0,7671.0,1962.0,4
1196,2023-03-12,Facebook,image,2139.0,893.0,245.0,9948.0,3277.0,1
1197,2022-11-06,Facebook,video,1215.0,308.0,474.0,8671.0,1997.0,4
1198,2023-09-16,Facebook,text,1186.0,755.0,143.0,6745.0,2084.0,3
1199,2022-11-12,Instagram,image,1840.0,541.0,180.0,6885.0,2561.0,4
1200,2022-10-22,Instagram,text,550.0,337.0,137.0,7455.0,1024.0,4
1201,2023-07-24,Instagram,image,669.0,417.0,138.0,9234.0,1224.0,3
1202,2022-10-24,Instagram,image,1049.0,456.0,203.0,4673.0,1708.0,4
1203,2022-10-27,Facebook,image,1496.0,571.0,353.0,8760.0,2420.0,4
1204,2023-04-20,Instagram,image,1167.0,430.0,328.0,7505.0,1925.0,2
1205,2022-12-08,Instagram,image,414.0,755.0,380.0,7846.0,1549.0,4
1206,2023-01-19,Facebook,text,809.0,721.0,452.0,6205.0,1982.0,1
1207,2022-11-15,Facebook,text,466.0,686.0,463.0,4594.0,1615.0,4
1208,2023-08-21,Instagram,image,2161.0,873.0,379.0,7107.0,3413.0,3
1209,2022-10-19,Facebook,video,1461.0,359.0,241.0,5644.0,2061.0,4
1210,2023-09-05,Facebook,video,964.0,731.0,473.0,6148.0,2168.0,3
1211,2023-09-11,Facebook,image,596.0,486.0,248.0,4861.0,1330.0,3
1212,2023-03-25,Instagram,video,1734.0,592.0,210.0,4616.0,2536.0,1
1213,2023-01-21,Instagram,image,487.0,326.0,450.0,6937.0,1263.0,1
1214,2023-01-13,Twitter,video,780.0,101.0,305.84789156626505,7924.0,1186.847891566265,1
1215,2022-11-12,Instagram,image,1519.0,469.0,354.0,4050.0,2342.0,4
1216,2022-12-19,Instagram,video,829.0,636.0,336.0,6488.0,1801.0,4
1217,2022-11-14,Twitter,video,1783.0,543.0,255.0,6413.0,2581.0,4
1218,2023-02-28,Instagram,image,1389.0,704.0,460.0,7818.0,2553.0,1
1219,2022-12-04,Twitter,video,1374.0,880.0,285.0,7079.0,2539.0,4
1220,2023-02-25,Twitter,image,628.0,715.0,205.0,9206.0,1548.0,1
1221,2023-06-13,Twitter,text,1903.0,240.0,291.0,4496.0,2434.0,2
1222,2023-03-23,Facebook,text,1406.0,259.0,318.0,8219.0,1983.0,1
1223,2022-12-24,Instagram,image,558.0,472.0,117.0,4996.0,1147.0,4
1224,2023-09-26,Instagram,text,2124.0,840.0,193.0,8525.0,3157.0,3
1225,2023-07-15,Twitter,image,647.0,459.0,411.0,6458.0,1517.0,3
1226,2023-08-17,Twitter,image,974.0,421.0,185.0,7950.0,1580.0,3
1227,2023-09-17,Instagram,image,508.0,684.0,124.0,5572.0,1316.0,3
1228,2022-10-23,Facebook,image,502.0,898.0,129.0,6521.0,1529.0,4
1229,2023-05-20,Twitter,image,1361.0,886.0,115.0,5382.0,2362.0,2
1230,2023-02-13,Twitter,image,1429.0,355.0,152.0,5902.0,1936.0,1
1231,2023-02-13,Twitter,image,1435.0,414.0,446.0,5657.0,2295.0,1
1232,2023-05-21,Facebook,video,951.0,447.0,493.0,6737.0,1891.0,2
1233,2022-12-19,Facebook,video,1134.0,343.0,147.0,4431.0,1624.0,4
1234,2022-11-08,Instagram,image,1220.0,534.0,301.0,6609.0,2055.0,4
1235,2023-08-13,Facebook,image,780.0,719.0,371.0,5926.0,1870.0,3
1236,2023-06-15,Instagram,image,699.0,577.0,287.0,7445.0,1563.0,2
1237,2023-01-02,Facebook,image,1056.0,459.0,176.0,4877.0,1691.0,1
1238,2023-08-28,Twitter,image,1981.0,322.0,411.0,6089.0,2714.0,3
1239,2023-06-23,Facebook,video,1809.0,589.0,174.0,5728.0,2572.0,2
1240,2022-12-22,Twitter,image,1113.0,193.0,141.0,6422.0,1447.0,4
1241,2022-10-20,Twitter,text,1811.0,642.0,413.0,7738.0,2866.0,4
1242,2023-03-17,Instagram,text,1350.0,489.0,463.0,6644.0,2302.0,1
1243,2022-12-30,Twitter,image,1230.0,715.0,173.0,5757.0,2118.0,4
1244,2023-10-10,Facebook,text,1630.0,822.0,454.0,7798.0,2906.0,4
1245,2022-11-29,Instagram,image,410.0,186.0,359.0,6355.0,955.0,4
1246,2022-11-07,Instagram,video,1521.0,370.0,217.0,4948.0,2108.0,4
1247,2023-08-17,Facebook,video,1630.0,507.0,143.0,4102.0,2280.0,3
1248,2023-10-12,Instagram,image,2145.0,680.0,432.0,6388.0,3257.0,4
1249,2023-01-17,Instagram,video,544.0,109.0,268.0,8871.0,921.0,1
1250,2023-08-02,Facebook,text,1628.0,836.0,406.0,9096.0,2870.0,3
1251,2023-07-12,Facebook,image,607.0,370.0,137.0,5838.0,1114.0,3
1252,2022-10-22,Twitter,text,808.0,162.0,334.0,4028.0,1304.0,4
1253,2022-12-07,Facebook,image,1738.0,654.0,327.0,5755.0,2719.0,4
1254,2023-04-25,Twitter,image,2012.0,293.0,379.0,6097.0,2684.0,2
1255,2023-06-30,Facebook,text,1800.0,671.0,490.0,8179.0,2961.0,2
1256,2023-01-18,Twitter,image,1153.0,279.0,108.0,6087.0,1540.0,1
1257,2023-02-15,Twitter,image,1934.0,352.0,489.0,7446.0,2775.0,1
1258,2023-08-29,Facebook,text,426.0,789.0,349.0,7018.0,1564.0,3
1259,2022-11-12,Facebook,image,1436.0,835.0,264.0,6689.0,2535.0,4
1260,2023-10-05,Twitter,video,553.0,881.0,392.0,6880.0,1826.0,4
1261,2023-04-30,Facebook,video,559.0,410.0,135.0,9669.0,1104.0,2
1262,2023-04-02,Facebook,text,1189.0,195.0,113.0,8880.0,1497.0,2
1263,2023-09-05,Twitter,image,421.0,791.0,291.0,4230.0,1503.0,3
1264,2023-03-09,Instagram,image,1298.0,455.0,175.0,7994.0,1928.0,1
1265,2023-07-19,Instagram,text,1601.0,119.0,284.0,6443.0,2004.0,3
1266,2023-01-25,Instagram,video,886.0,464.0,426.0,4261.0,1776.0,1
1267,2022-12-29,Facebook,video,1485.0,770.0,323.0,7856.0,2578.0,4
1268,2023-03-30,Facebook,image,1713.0,891.0,140.0,9036.0,2744.0,1
1269,2022-12-21,Instagram,video,1036.0,783.0,483.0,7442.0,2302.0,4
1270,2023-02-22,Twitter,video,1294.0,298.0,149.0,7360.0,1741.0,1
1271,2023-06-22,Instagram,text,1578.0,166.0,358.0,6253.0,2102.0,2
1272,2022-12-05,Instagram,image,1067.0,355.0,372.0,8735.0,1794.0,4
1273,2023-08-20,Instagram,video,2154.0,627.0,164.0,4921.0,2945.0,3
1274,2022-12-09,Twitter,image,1094.0,613.0,115.0,4716.0,1822.0,4
1275,2022-11-04,Facebook,text,495.0,634.0,403.0,9970.0,1532.0,4
1276,2023-09-30,Facebook,video,1511.0,251.0,217.0,8171.0,1979.0,3
1277,2022-11-05,Facebook,image,2084.0,548.0,448.0,8178.0,3080.0,4
1278,2023-04-01,Facebook,video,808.0,767.0,151.0,6591.0,1726.0,2
1279,2023-07-22,Instagram,text,770.0,645.0,123.0,4381.0,1538.0,3
1280,2023-03-29,Instagram,text,875.0,437.0,410.0,9143.0,1722.0,1
1281,2022-11-11,Facebook,image,580.0,490.0,322.0,4267.0,1392.0,4
1282,2022-12-22,Instagram,text,1523.0,258.0,402.0,6321.0,2183.0,4
1283,2023-01-09,Facebook,image,1064.0,545.0,262.0,8977.0,1871.0,1
1284,2023-03-15,Facebook,image,1642.0,251.0,225.0,9218.0,2118.0,1
1285,2023-09-23,Facebook,text,1738.0,509.0,387.0,7221.0,2634.0,3
1286,2023-05-04,Facebook,text,645.0,464.0,359.0,5730.0,1468.0,2
1287,2022-10-14,Facebook,text,829.0,286.0,480.0,4131.0,1595.0,4
1288,2023-10-05,Facebook,image,1179.0,893.0,396.0,7261.0,2468.0,4
1289,2023-03-06,Facebook,text,2110.0,226.0,454.0,8535.0,2790.0,1
1290,2023-05-11,Instagram,text,1785.0,787.0,184.0,7342.0,2756.0,2
1291,2022-11-04,Twitter,video,691.0,388.0,284.0,6791.0,1363.0,4
1292,2023-07-27,Facebook,video,1425.0,287.0,275.0,9698.0,1987.0,3
1293,2023-02-13,Instagram,video,1299.0,459.0,289.0,7951.0,2047.0,1
1294,2023-07-16,Instagram,image,803.0,466.0,247.0,4347.0,1516.0,3
1295,2023-08-01,Twitter,image,1580.0,757.0,255.0,9384.0,2592.0,3
1296,2023-01-21,Instagram,text,1551.0,413.0,141.0,4074.0,2105.0,1
1297,2023-09-02,Facebook,text,1516.0,708.0,397.0,6860.0,2621.0,3
1298,2023-07-30,Facebook,text,2015.0,861.0,347.0,6393.0,3223.0,3
1299,2023-05-19,Instagram,image,670.0,196.0,211.0,6948.0,1077.0,2
1300,2022-10-21,Instagram,image,1121.0,763.0,189.0,4064.0,2073.0,4
1301,2023-06-25,Facebook,text,1965.0,542.0,147.0,8241.0,2654.0,2
1302,2022-12-19,Facebook,video,1792.0,660.0,184.0,9614.0,2636.0,4
1303,2023-07-21,Twitter,text,749.0,626.0,123.0,4056.0,1498.0,3
1304,2023-04-12,Facebook,video,1668.0,727.0,263.0,8392.0,2658.0,2
1305,2023-03-09,Facebook,text,1638.0,688.0,434.0,6427.0,2760.0,1
1306,2022-10-16,Twitter,text,1207.0,367.0,132.0,5559.0,1706.0,4
1307,2022-11-02,Instagram,image,1435.0,546.0,325.0,8579.0,2306.0,4
1308,2023-01-04,Facebook,text,1928.0,823.0,307.0,5465.0,3058.0,1
1309,2022-12-22,Facebook,video,1099.0,715.0,484.0,4521.0,2298.0,4
1310,2023-02-09,Twitter,video,920.0,679.0,291.0,7862.0,1890.0,1
1311,2023-04-28,Instagram,video,2106.0,740.0,429.0,9828.0,3275.0,2
1312,2023-02-21,Facebook,image,1178.0,441.0,384.0,5487.0,2003.0,1
1313,2023-03-12,Twitter,text,412.0,249.0,107.0,8118.0,768.0,1
1314,2022-10-31,Twitter,text,579.0,308.0,230.0,6120.0,1117.0,4
1315,2023-05-25,Twitter,image,1843.0,543.0,338.0,5217.0,2724.0,2
1316,2023-09-04,Facebook,text,923.0,477.0,481.0,9104.0,1881.0,3
1317,2023-05-23,Twitter,text,757.0,278.0,494.0,5244.0,1529.0,2
1318,2023-08-09,Facebook,image,1658.0,804.0,189.0,4818.0,2651.0,3
1319,2022-11-22,Twitter,image,717.0,875.0,228.0,4388.0,1820.0,4
1320,2023-01-02,Facebook,text,936.0,601.0,297.0,9818.0,1834.0,1
1321,2023-06-24,Twitter,video,1133.0,436.0,243.0,6104.0,1812.0,2
1322,2023-10-09,Instagram,text,405.0,126.0,471.0,9830.0,1002.0,4
1323,2023-09-04,Twitter,image,1788.0,223.0,164.0,5406.0,2175.0,3
1324,2023-03-03,Twitter,video,1777.0,872.0,497.0,8424.0,3146.0,1
1325,2023-06-05,Twitter,video,1707.0,345.0,380.0,8604.0,2432.0,2
1326,2023-02-17,Facebook,text,1433.0,478.0,343.0,5355.0,2254.0,1
1327,2023-01-25,Instagram,video,1951.0,486.0,399.0,4482.0,2836.0,1
1328,2022-10-14,Facebook,video,627.0,812.0,385.0,8691.0,1824.0,4
1329,2023-04-22,Instagram,video,522.0,332.0,421.0,7520.0,1275.0,2
1330,2023-10-05,Instagram,video,1378.0,133.0,174.0,7304.0,1685.0,4
1331,2023-05-07,Instagram,video,843.0,467.0,231.0,8800.0,1541.0,2
1332,2023-02-20,Instagram,text,2175.0,225.0,237.0,8741.0,2637.0,1
1333,2023-08-19,Twitter,text,980.0,448.0,481.0,9684.0,1909.0,3
1334,2023-06-06,Facebook,image,1907.0,163.0,480.0,4306.0,2550.0,2
1335,2023-09-09,Instagram,text,916.0,500.0,498.0,4075.0,1914.0,3
1336,2023-09-10,Facebook,text,1503.0,820.0,314.0,7144.0,2637.0,3
1337,2023-03-17,Facebook,text,2197.0,611.0,218.0,8094.0,3026.0,1
1338,2023-09-07,Instagram,text,1751.0,753.0,299.0,6254.0,2803.0,3
1339,2023-06-19,Twitter,image,2030.0,423.0,374.0,8549.0,2827.0,2
1340,2023-02-16,Twitter,image,2018.0,127.0,254.0,6328.0,2399.0,1
1341,2022-12-06,Facebook,image,650.0,247.0,247.0,8841.0,1144.0,4
1342,2023-06-19,Facebook,video,1584.0,425.0,151.0,7139.0,2160.0,2
1343,2023-10-13,Twitter,image,496.0,326.0,126.0,6376.0,948.0,4
1344,2023-02-03,Facebook,video,1289.7951807228915,115.0,226.0,8128.0,1630.7951807228915,1
1345,2022-12-20,Instagram,video,489.0,522.0,446.0,9614.0,1457.0,4
1346,2023-02-20,Instagram,video,876.0,509.0,312.0,5921.0,1697.0,1
1347,2023-03-09,Facebook,image,1575.0,167.0,421.0,9374.0,2163.0,1
1348,2023-04-09,Instagram,text,1080.0,259.0,366.0,6767.0,1705.0,2
1349,2022-10-19,Facebook,text,1435.0,194.0,478.0,4387.0,2107.0,4
1350,2023-03-27,Twitter,text,1503.0,183.0,494.0,9989.0,2180.0,1
1351,2023-07-31,Twitter,image,2080.0,376.0,468.0,7792.0,2924.0,3
1352,2022-12-09,Twitter,video,1852.0,296.0,144.0,6617.0,2292.0,4
1353,2023-07-11,Facebook,image,1757.0,524.0,382.0,9865.0,2663.0,3
1354,2023-05-31,Twitter,image,1595.0,869.0,331.0,9376.0,2795.0,2
1355,2023-05-25,Facebook,video,701.0,345.0,328.0,6221.0,1374.0,2
1356,2023-09-01,Facebook,text,1289.7951807228915,404.0,467.0,9055.0,2160.7951807228915,3
1357,2023-01-15,Twitter,video,1251.0,260.0,322.0,9724.0,1833.0,1
1358,2022-10-25,Twitter,text,1877.0,403.0,150.0,9291.0,2430.0,4
1359,2022-11-03,Facebook,video,1921.0,577.0,374.0,4956.0,2872.0,4
